full_path,file_name,dir_path,repo,loginflow,tenantflow,authenflow,authflow,usercreation,tenantcreation,tenantmodifcation
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/main/resources/test-autoscaling.properties,test-autoscaling.properties,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/main/resources/,saas-platform-ms-tenant-manager,1,1,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/main/resources/test-nvir-autoscaling.properties,test-nvir-autoscaling.properties,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/main/resources/,saas-platform-ms-tenant-manager,1,0,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/config/AutoScalingConfiguratorTest.java,AutoScalingConfiguratorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/config/,saas-platform-ms-tenant-manager,1,1,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/CreateDefaultUserResponseConverterTest.java,CreateDefaultUserResponseConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/,saas-platform-ms-tenant-manager,0,0,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/DdbTenantInfoConverterTest.java,DdbTenantInfoConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/,saas-platform-ms-tenant-manager,1,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/RestApiParamsToICLoginValidationRestApiBodyConverterTest.java,RestApiParamsToICLoginValidationRestApiBodyConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/,saas-platform-ms-tenant-manager,0,1,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/TenantConverterTest.java,TenantConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/,saas-platform-ms-tenant-manager,0,1,1,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/TenantLicenseFeatureResponseConverterTest.java,TenantLicenseFeatureResponseConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/,saas-platform-ms-tenant-manager,1,1,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/DdbCustomAttributeEntityConverterTest.java,DdbCustomAttributeEntityConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/DdbUserCountInfoEntityConverterTest.java,DdbUserCountInfoEntityConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/,saas-platform-ms-tenant-manager,1,0,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/DdbUserCountProcessorInputInfoEntityConverterTest.java,DdbUserCountProcessorInputInfoEntityConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/,saas-platform-ms-tenant-manager,1,1,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/UserCountProcessorInputConverterTest.java,UserCountProcessorInputConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/converter/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/LocalDdbItemTest.java,LocalDdbItemTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/,saas-platform-ms-tenant-manager,0,1,1,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/LockDdbDaoImplTest.java,LockDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/,saas-platform-ms-tenant-manager,1,0,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/TenantDdbDaoImplTest.java,TenantDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/,saas-platform-ms-tenant-manager,1,0,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/TenantDdbItemTest.java,TenantDdbItemTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/,saas-platform-ms-tenant-manager,0,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCountDdbDaoImplTest.java,UserCountDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,1,1,0,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCountDdbItemTest.java,UserCountDdbItemTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCountProcessorInputDdbDaoImplTest.java,UserCountProcessorInputDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCountProcessorInputDdbItemTest.java,UserCountProcessorInputDdbItemTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCustomerBaseDdbDaoImplTest.java,UserCustomerBaseDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/UserCustomerBaseDdbItemTest.java,UserCustomerBaseDdbItemTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/dao/usercountprocessor/,saas-platform-ms-tenant-manager,0,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/TenantEntitiesPaginatedResponseTest.java,TenantEntitiesPaginatedResponseTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/,saas-platform-ms-tenant-manager,1,1,1,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/TenantEntityTest.java,TenantEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/,saas-platform-ms-tenant-manager,0,1,0,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/TenantInfoEntityTest.java,TenantInfoEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/,saas-platform-ms-tenant-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/TenantLicenseApplicationEntityTest.java,TenantLicenseApplicationEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/,saas-platform-ms-tenant-manager,1,1,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/UserCountEntityTest.java,UserCountEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/,saas-platform-ms-tenant-manager,1,1,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/UserCountInfoEntityTest.java,UserCountInfoEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/,saas-platform-ms-tenant-manager,1,1,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/UserCountProcessorInputEntityTest.java,UserCountProcessorInputEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/,saas-platform-ms-tenant-manager,1,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/UserCountProcessorInputInfoEntityTest.java,UserCountProcessorInputInfoEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/entity/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/configuration/TenantStreamReaderConfigurationTest.java,TenantStreamReaderConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/configuration/,saas-platform-ms-tenant-manager,1,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/TenantCreateEventHandlerTest.java,TenantCreateEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/,saas-platform-ms-tenant-manager,1,1,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/TenantDeleteEventHandlerTest.java,TenantDeleteEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/,saas-platform-ms-tenant-manager,1,0,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/TenantUpdateEventHandlerTest.java,TenantUpdateEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/handler/,saas-platform-ms-tenant-manager,1,1,1,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/TenantStreamDataProcessorFactoryTest.java,TenantStreamDataProcessorFactoryTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/,saas-platform-ms-tenant-manager,1,0,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/TenantStreamDataProcessorImplTest.java,TenantStreamDataProcessorImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/,saas-platform-ms-tenant-manager,1,0,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/TenantStreamReaderTest.java,TenantStreamReaderTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/reader/,saas-platform-ms-tenant-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/BaseUserAuditEventTest.java,BaseUserAuditEventTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/,saas-platform-ms-tenant-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/configuration/UserAuditStreamReaderConfigurationTest.java,UserAuditStreamReaderConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/configuration/,saas-platform-ms-tenant-manager,0,0,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/AuditEventInfoTest.java,AuditEventInfoTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,1,1,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/UserAuditEventHandlerFactoryTest.java,UserAuditEventHandlerFactoryTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,1,1,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/UserBillableEventHandlerTest.java,UserBillableEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,0,0,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/UserCustomAttributesEventHandlerTest.java,UserCustomAttributesEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,0,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/UserEmptyEventHandlerTest.java,UserEmptyEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,1,1,0,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/UserStatusEventHandlerTest.java,UserStatusEventHandlerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/handler/,saas-platform-ms-tenant-manager,1,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/UserAuditStreamDataProcessorFactoryTest.java,UserAuditStreamDataProcessorFactoryTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/,saas-platform-ms-tenant-manager,0,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/UserAuditStreamDataProcessorImplTest.java,UserAuditStreamDataProcessorImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/,saas-platform-ms-tenant-manager,1,0,0,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/UserAuditStreamReaderTest.java,UserAuditStreamReaderTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/impl/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/usercountprocessor/reader/,saas-platform-ms-tenant-manager,0,0,1,1,1,0,0
